Flow Duration,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Labelb
255,84,42,42.0,181,181,85.0,1,1,64,64,7843.137255,7843.137255,42,0,1,-1,-1,32,0
11055112,5529,2661,345.5625,1451,0,368503.7333,2,2,352,308,1.4472942469999999,1.3568383569999998,0,0,0,29200,21900,20,0
94026,49,49,49.0,112,112,94026.0,94026,0,32,32,10.63535618,10.63535618,49,0,1,-1,-1,32,0
729355,727,421,31.60869565,4344,0,14301.078430000001,1,1,744,936,31.53471218,39.76115883,0,0,1,29200,5107,32,0
70357,70,35,35.0,214,214,23452.33333,3,69,40,40,28.42645366,28.42645366,35,0,1,-1,-1,20,0
47274,443,431,110.75,859,0,6753.4285709999995,1,449,92,92,84.61310657,84.61310657,0,0,1,8192,31,20,0
6043989,434,201,48.22222222,1460,0,355528.7647,3,3,192,188,1.48908279,1.48908279,0,0,1,8192,4731,20,0
96,0,0,0.0,0,0,96.0,96,0,32,32,10416.66667,10416.66667,0,0,1,5126,53576,32,0
42156298,1684,421,129.5384615,1767,0,1756512.417,31,148,424,392,0.308376224,0.284654976,0,0,0,29200,1039,32,0
60584793,702,397,46.8,1535,0,2243881.222,6,61,488,424,0.24758688199999998,0.214575298,0,0,0,29200,123,32,0
48225,48,48,48.0,116,116,48225.0,48225,0,40,32,20.73613271,20.73613271,48,0,1,-1,-1,40,0
125704,68,34,34.0,105,105,41901.33333,1,1,40,64,15.91039267,15.91039267,34,0,1,-1,-1,20,0
18995,31,31,10.33333333,0,0,9497.5,4,4,96,0,157.936299,0.0,0,0,0,37648,-1,32,0
61222170,1641,1322,91.16666667,1448,0,1913192.812,8,102,584,488,0.29401114,0.245009283,0,0,0,29200,120,32,0
27187,52,52,52.0,98,98,27187.0,27187,0,20,40,36.78228565,36.78228565,52,0,1,-1,-1,20,0
19,6,6,6.0,6,6,19.0,19,0,20,20,52631.57895,52631.57895,6,0,1,256,286,20,0
67924,433,427,144.33333330000005,2267,2,11320.66667,2,894,72,84,44.16701019,58.88934692,0,0,1,8192,30016,20,0
172,76,38,38.0,90,90,57.33333333,3,3,64,64,11627.90698,11627.90698,38,0,1,-1,-1,32,0
49,0,0,0.0,0,0,49.0,49,49,64,0,40816.32653,0.0,0,0,0,247,-1,32,0
59862,52,52,52.0,68,68,59862.0,59862,0,20,32,16.70508837,16.70508837,52,0,1,-1,-1,20,0
143,84,42,42.0,58,58,47.66666667,3,3,64,64,13986.013990000001,13986.013990000001,42,0,1,-1,-1,32,0
207,60,30,30.0,132,132,69.0,3,49,40,40,9661.835749,9661.835749,30,0,1,-1,-1,20,0
131382,49,49,49.0,108,108,131382.0,131382,0,20,20,7.611392733,7.611392733,49,0,1,-1,-1,20,0
145303,64,32,32.0,128,128,48434.33333,3,3,40,40,13.76434072,13.76434072,32,0,1,-1,-1,20,0
149,82,41,41.0,118,118,49.66666667,3,3,40,40,13422.818790000001,13422.818790000001,41,0,1,-1,-1,20,0
37,6,6,6.0,6,6,37.0,37,0,20,20,27027.02703,27027.02703,6,0,1,5419,64240,20,0
122,12,6,6.0,0,0,122.0,122,122,40,0,16393.442619999998,0.0,6,0,0,256,-1,20,0
50942,56,56,56.0,88,88,50942.0,50942,0,20,20,19.63016764,19.63016764,56,0,1,-1,-1,20,0
76,12,6,6.0,0,0,76.0,76,76,40,0,26315.78947,0.0,6,0,0,64209,-1,20,0
4431515,135,46,27.0,46,46,886303.0,49,49,100,20,1.128282314,0.225656463,6,0,0,251,66,20,0
48,72,72,72.0,6,6,48.0,48,0,20,20,20833.33333,20833.33333,6,0,1,2049,16150,20,0
50516,62,62,62.0,78,78,50516.0,50516,0,20,20,19.79570829,19.79570829,62,0,1,-1,-1,20,0
46,0,0,0.0,0,0,46.0,46,0,32,32,21739.13043,21739.13043,0,0,1,5365,47784,32,0
71,31,31,15.5,6,6,35.5,3,3,64,20,28169.01408,14084.50704,0,0,0,1072,0,32,0
231,12,6,6.0,0,0,231.0,231,231,40,0,8658.008658,0.0,6,0,0,5114,-1,20,0
96783,72,36,36.0,143,143,32261.0,4,4,40,40,20.66478617,20.66478617,36,0,1,-1,-1,20,0
631,43,31,14.33333333,6,6,210.33333330000002,1,1,60,20,4754.3581619999995,1584.786054,6,0,0,1155,0,20,0
23582,49,49,49.0,113,113,23582.0,23582,0,20,32,42.40522432,42.40522432,49,0,1,-1,-1,20,0
5479803,12,6,4.0,0,0,1826601.0,27,23800,72,32,0.547464936,0.18248831199999999,0,0,0,8192,65535,20,0
16357,48,48,48.0,48,48,16357.0,16357,0,20,20,61.13590512,61.13590512,48,0,1,-1,-1,20,0
47314,232,58,58.0,155,155,9462.8,3,3,104,64,84.54157332,42.27078666,58,0,0,-1,-1,20,0
115136623,1598,517,69.47826087,1448,0,2808210.317,2,17,744,616,0.199762677,0.165021342,0,0,0,29200,65,32,0
108428646,114,64,57.0,178,117,36100000.0,46179,108000000,64,52,0.01844531,0.01844531,50,0,1,-1,-1,20,0
56249,46,46,46.0,98,98,56249.0,56249,0,32,32,17.77809383,17.77809383,46,0,1,-1,-1,32,0
179,76,38,38.0,90,90,59.66666667,3,4,72,64,11173.18436,11173.18436,38,0,1,-1,-1,32,0
117253987,623,201,47.92307692,1430,0,4885582.791999999,4,158,272,252,0.11087043,0.102341936,0,0,0,8192,351,20,0
48750,132,33,33.0,79,79,9750.0,1,1,104,40,82.05128205,41.02564103,33,0,0,-1,-1,20,0
116032,140,35,35.0,184,184,23206.4,4,4,128,64,34.47324876,17.23662438,35,0,0,-1,-1,32,0
5695242,12,6,4.0,0,0,1898414.0,98,15353,72,32,0.526755492,0.175585164,0,0,0,8192,29200,20,0
116149184,1271,883,57.77272727,2043,0,2903729.6,1,4,712,616,0.18941157600000005,0.163582725,0,0,0,29200,129,32,0
23948,55,55,55.0,136,136,23948.0,23948,0,32,20,41.75714047,41.75714047,55,0,1,-1,-1,32,0
48541,82,41,41.0,104,104,16180.333330000001,3,3,88,64,41.20228261,41.20228261,41,0,1,-1,-1,44,0
60352,54,54,54.0,182,182,60352.0,60352,0,20,20,16.56945917,16.56945917,54,0,1,-1,-1,20,0
88172,56,56,56.0,72,72,88172.0,88172,0,32,20,11.34146895,11.34146895,56,0,1,-1,-1,32,0
404,53,53,53.0,46,0,80.8,3,0,20,124,2475.247525,12376.23762,0,0,5,35,252,20,0
10,6,6,6.0,6,6,10.0,10,0,20,20,100000.0,100000.0,6,1,1,913,256,20,0
5674034,1612,517,124.0,1460,0,202644.0714,1,62,272,332,2.2911388969999997,2.8198632580000003,0,0,1,8192,39,20,0
5584736,1001,317,71.5,3741,0,174523.0,3,247,292,392,2.50683291,3.4021303780000003,0,0,1,8192,254,20,0
112104234,42349,537,224.0687831,67,6,260102.6311,1,48,3780,4860,1.68593097,2.1676255330000003,6,0,1,257,2128,20,0
5870154,12,6,3.0,0,0,1174030.8,24,161191,104,64,0.681413128,0.340706564,0,0,0,8192,14600,20,0
50077,86,43,43.0,105,105,16692.33333,3,48,40,40,39.93849472,39.93849472,43,0,1,-1,-1,20,0
23799,90,45,45.0,111,111,7933.0,4,4,40,40,84.03714442,84.03714442,45,0,1,-1,-1,20,0
49852234,432,432,54.0,1770,0,3323482.267,29,123,264,264,0.160474253,0.160474253,0,0,1,29200,939,32,0
5118536,123,46,24.6,46,46,1023707.2,18,18,160,32,0.976841816,0.19536836300000002,0,0,0,373,358,32,0
5,77,46,25.66666667,0,0,2.5,1,1,96,0,600000.0,0.0,0,0,0,122,-1,32,0
50914398,100,53,50.0,218,106,17000000.0,30405,50900000,40,40,0.039281619,0.039281619,47,0,1,-1,-1,20,0
198,52,26,26.0,87,87,66.0,47,49,64,64,10101.0101,10101.0101,26,0,1,-1,-1,32,0
116568620,699,389,29.125,4344,0,2649286.818,19,49,776,680,0.20588731300000002,0.180151399,0,0,0,29200,122,32,0
12016,50,38,16.66666667,6,6,4005.333333,3,3,60,20,249.6671105,83.22237017,6,0,0,351,0,20,0
30577,58,58,58.0,282,282,30577.0,30577,0,32,32,32.70432024,32.70432024,58,0,1,-1,-1,32,0
5348925,12,6,3.0,0,0,1069785.0,40,161147,104,64,0.7478138129999999,0.373906907,0,0,0,8192,14600,20,0
30628,62,62,62.0,78,78,30628.0,30628,0,40,32,32.64986287,32.64986287,62,0,1,-1,-1,40,0
62650,64,32,32.0,94,94,20883.33333,1,1,64,64,31.92338388,31.92338388,32,0,1,-1,-1,32,0
47400,437,437,145.66666669999995,859,0,7900.0,3,446,104,136,63.29113924,84.38818565,0,0,1,29200,31,32,0
30826,66,33,33.0,86,86,10275.33333,3,3,64,80,64.88029585,64.88029585,33,0,1,-1,-1,32,0
80208689,113,59,56.5,151,93,26700000.0,23507,80200000,60,52,0.024934954,0.024934954,54,0,1,-1,-1,20,0
212865,104,54,52.0,156,156,70955.0,61156,151709,64,64,9.395626336,9.395626336,50,0,1,-1,-1,32,0
120790,47,47,47.0,196,196,120790.0,120790,0,32,32,8.278831029,8.278831029,47,0,1,-1,-1,32,0
52,6,6,6.0,6,6,52.0,52,0,20,20,19230.76923,19230.76923,6,1,1,29,229,20,0
118044265,1076,402,67.25,1430,0,3934808.833,2,54,332,312,0.135542375,0.127070976,0,0,0,8192,360,20,0
204,72,36,36.0,164,164,68.0,4,4,40,40,9803.921569,9803.921569,36,0,1,-1,-1,20,0
235,72,36,36.0,207,207,78.33333333,3,3,64,64,8510.638298,8510.638298,36,0,1,-1,-1,32,0
447,348,174,174.0,179,179,149.0,47,54,64,64,4474.272931,4474.272931,174,0,1,-1,-1,32,0
60668,58,58,58.0,282,282,60668.0,60668,0,20,20,16.48315422,16.48315422,58,0,1,-1,-1,20,0
30,0,0,0.0,0,0,30.0,30,0,32,32,33333.33333,33333.33333,0,1,1,125,1205,32,0
47714,54,54,54.0,118,118,47714.0,47714,0,20,20,20.95820933,20.95820933,54,0,1,-1,-1,20,0
14607287,1067,517,118.55555559999999,1844,0,768804.5789,21,312,192,244,0.616130839,0.7530488040000001,0,0,1,8192,114,20,0
207662,0,0,0.0,0,0,207662.0,207662,0,32,32,4.815517524,4.815517524,0,1,1,1324,972,32,0
91900916,101,54,50.5,97,94,30600000.0,46253,91900000,40,64,0.021762569,0.021762569,47,0,1,-1,-1,20,0
48175,84,42,42.0,76,76,16058.333330000001,4,4,40,40,41.51530877,41.51530877,42,0,1,-1,-1,20,0
47460,54,54,54.0,108,108,47460.0,47460,0,20,20,21.07037505,21.07037505,54,0,1,-1,-1,20,0
65691370,965,594,74.23076923,1551,0,2526591.154,3,28485,272,364,0.19789509600000002,0.21311779600000005,0,0,1,8192,132,20,0
232,12,6,6.0,0,0,232.0,232,232,40,0,8620.689655,0.0,6,0,0,10227,-1,20,0
716,506,253,253.0,1398,1398,238.66666669999998,3,3,40,40,2793.296089,2793.296089,253,0,1,-1,-1,20,0
182,64,32,32.0,79,79,60.66666667,1,1,64,64,10989.01099,10989.01099,32,0,1,-1,-1,32,0
115175647,333,333,18.5,2896,0,3290732.771,5,218,584,584,0.156283038,0.156283038,0,0,1,29200,939,32,0
116005247,753,406,30.12,2896,0,2274612.6859999998,0,162,808,872,0.215507493,0.23274809300000002,0,0,1,29200,972,32,0
47602,74,37,37.0,222,222,15867.333330000001,3,3,40,40,42.01504138,42.01504138,37,0,1,-1,-1,20,0
66938949,8337,2225,490.4117647,821,0,2028453.0,4,4,552,552,0.253962756,0.253962756,0,0,1,29200,136,32,0
117981879,33114,1499,689.875,555,0,1025929.3829999999,3,5564,1544,2184,0.406842139,0.576359697,0,0,1,29200,32,32,0
118552218,3738,776,120.5806452,1430,0,1646558.583,1,92,632,852,0.261488149,0.354274266,0,0,1,8192,412,20,0
76424064,129,80,64.5,208,114,25500000.0,23807,76400000,64,64,0.026169768,0.026169768,49,0,1,-1,-1,32,0
24028,70,35,35.0,63,63,8009.333333,2,2,64,40,83.23622440000003,83.23622440000003,35,0,1,-1,-1,32,0
5615797,0,0,0.0,0,0,1871932.333,31,79651,104,40,0.534207344,0.178069115,0,0,0,29200,28160,32,0
106724,56,28,28.0,99,99,35574.66667,3,3,40,40,18.73992729,18.73992729,28,0,1,-1,-1,20,0
89150,124,31,31.0,127,127,17830.0,3,3,104,64,44.86819966,22.43409983,31,0,0,-1,-1,20,0
17679990,105,55,52.5,83,78,5893330.0,23339,17700000,40,52,0.113122236,0.113122236,50,0,1,-1,-1,20,0
75,0,0,0.0,0,0,75.0,75,0,32,32,13333.33333,13333.33333,0,1,1,905,229,32,0
116007768,1137,517,56.85,327,0,3314507.6569999997,4,4,412,464,0.172402248,0.137921798,0,0,0,8192,980,20,0
3360155,65,53,21.66666667,0,0,1120051.6670000001,3,3,60,32,0.892815956,0.297605319,0,0,0,306,254,20,0
211,102,51,51.0,112,112,70.33333333,47,48,52,40,9478.672986,9478.672986,51,0,1,-1,-1,20,0
200722,45,45,45.0,61,61,200722.0,200722,0,20,20,4.982014926000001,4.982014926000001,45,0,1,-1,-1,20,0
189,74,37,37.0,53,53,63.0,3,4,40,40,10582.01058,10582.01058,37,0,1,-1,-1,20,0
60937,53,53,53.0,106,106,60937.0,60937,0,20,20,16.41039106,16.41039106,53,0,1,-1,-1,20,0
58,0,0,0.0,6,6,19.33333333,0,0,32,60,17241.37931,51724.137930000004,0,0,3,939,0,32,0
24,6,6,6.0,6,6,24.0,24,0,20,20,41666.66667,41666.66667,6,1,1,23,256,20,0
72071,78,39,39.0,134,134,24023.66667,3,3,40,40,27.75041279,27.75041279,39,0,1,-1,-1,20,0
61768,168,42,42.0,58,58,8824.0,3,3,80,80,64.75845098,64.75845098,42,0,1,-1,-1,20,0
23889,76,38,38.0,92,92,7963.0,3,47,40,40,83.72054083,83.72054083,38,0,1,-1,-1,20,0
23408,45,45,45.0,61,61,23408.0,23408,0,32,20,42.72043746,42.72043746,45,0,1,-1,-1,32,0
5779545,647,342,80.875,2254,0,525413.1818,3,3,172,92,1.384192008,0.692096004,0,0,0,8192,245,20,0
77675,92,46,46.0,174,174,25891.66667,3,3,40,80,25.74831027,25.74831027,46,0,1,-1,-1,20,0
79025,94,47,47.0,314,314,26341.66667,1,1,64,40,25.30844669,25.30844669,47,0,1,-1,-1,32,0
61173575,1175,848,69.11764706,1448,0,2039119.167,6,250,552,456,0.27789776899999996,0.228856986,0,0,0,29200,116,32,0
30,6,6,6.0,6,6,30.0,30,0,20,20,33333.33333,33333.33333,6,1,1,12,256,20,0
47393,76,38,38.0,137,137,15797.666669999999,2,2,64,64,42.20032494,42.20032494,38,0,1,-1,-1,32,0
214,68,34,34.0,66,66,71.33333333,3,48,64,64,9345.794393,9345.794393,34,0,1,-1,-1,32,0
228,0,0,0.0,0,0,114.0,49,49,64,32,8771.929825,4385.9649119999995,0,1,0,61,65535,32,0
27882,31,31,7.75,6,6,6970.5,3,3,128,20,143.46173159999995,35.86543289999999,0,0,0,135,0,32,0
51765,180,90,90.0,154,154,17255.0,3,4,64,64,38.63614411,38.63614411,90,0,1,-1,-1,32,0
116400959,2668,1169,66.7,2896,0,1531591.5659999999,2,45,1288,1192,0.34363978,0.317866797,0,0,0,29200,1116,32,0
92346,140,35,35.0,201,201,18469.2,3,4,104,40,43.31535746,21.65767873,35,0,0,-1,-1,20,0
25017470,454,430,75.66666667,1774,0,2274315.455,101,211,132,156,0.239832405,0.239832405,0,0,1,8192,946,20,0
48178,47,47,47.0,109,109,48178.0,48178,0,32,20,20.75636182,20.75636182,47,0,1,-1,-1,32,0
24401,90,45,45.0,98,98,8133.666667,3,48,64,40,81.96385394,81.96385394,45,0,1,-1,-1,32,0
157,72,36,36.0,52,52,52.33333333,1,48,40,40,12738.8535,12738.8535,36,0,1,-1,-1,20,0
4,12,6,6.0,0,0,4.0,4,4,40,0,500000.0,0.0,6,0,0,10227,-1,20,0
62,0,0,0.0,0,0,62.0,62,0,32,32,16129.03226,16129.03226,0,1,1,939,364,32,0
60516,78,39,39.0,87,87,20172.0,3,3,64,64,33.04911098,33.04911098,39,0,1,-1,-1,32,0
29,6,6,6.0,6,6,29.0,29,0,20,20,34482.75862,34482.75862,6,1,1,288,253,20,0
45116,60,30,30.0,132,132,15038.666669999999,3,3,64,64,44.33017111,44.33017111,30,0,1,-1,-1,32,0
1,12,6,6.0,0,0,1.0,1,1,40,0,2000000.0,0.0,6,0,0,9688,-1,20,0
85904,48,48,48.0,48,48,85904.0,85904,0,20,32,11.64090147,11.64090147,48,0,1,-1,-1,20,0
70,6,6,6.0,6,6,70.0,70,0,20,20,14285.71429,14285.71429,6,1,1,130,254,20,0
1589505,2686,408,76.74285714,976,0,21479.7973,1,3,724,824,22.01943372,25.16506711,0,0,1,8192,245,20,0
60381797,1042,731,69.46666667,1448,0,2322376.808,12,238,488,392,0.24841923800000001,0.19873539,0,0,0,29200,124,32,0
417699,1170,45,45.0,0,0,16707.96,1,1,832,0,62.24577986,0.0,45,0,0,-1,-1,32,0
1130,0,0,0.0,0,0,1130.0,1130,1130,64,0,1769.911504,0.0,0,0,0,370,-1,32,0
24173,72,36,36.0,52,52,8057.666667,1,1,64,64,82.73693791,82.73693791,36,0,1,-1,-1,32,0
173358,60,30,30.0,172,172,57786.0,1,1,64,64,11.53681976,11.53681976,30,0,1,-1,-1,32,0
100251822,183,80,61.0,304,110,20100000.0,30572,32400000,72,72,0.029924642999999997,0.029924642999999997,45,0,1,-1,-1,20,0
52038,94,47,47.0,127,127,17346.0,1,1,64,64,38.43345248,38.43345248,47,0,1,-1,-1,32,0
5632665,0,0,0.0,0,0,1877555.0,55,24189,104,40,0.532607567,0.17753585600000002,0,0,0,29200,28960,32,0
5638244,350,193,38.88888889,1713,0,402731.7143,7,16,296,200,1.596241667,1.064161111,0,0,0,29200,60,32,0
24114,80,40,40.0,62,62,8038.0,1,1,64,64,82.93937132,82.93937132,40,0,1,-1,-1,32,0
23676,60,30,30.0,234,234,7892.0,3,48,64,40,84.47372867,84.47372867,30,0,1,-1,-1,32,0
138,46,46,23.0,0,0,138.0,138,138,64,0,14492.75362,0.0,0,0,0,332,-1,32,0
51,0,0,0.0,0,0,25.5,3,3,64,32,39215.68627,19607.84314,0,1,0,54,323,32,0
5916325,674,517,74.88888889,1448,0,455101.9231,57,160,296,168,1.521214605,0.845119225,0,0,0,29200,59,32,0
99352,124,31,31.0,101,101,19870.4,3,3,80,40,40.26089057,20.13044529,31,0,0,-1,-1,20,0
49,6,6,6.0,6,6,49.0,49,0,20,20,20408.163269999997,20408.163269999997,6,1,1,330,251,20,0
241814,64,32,32.0,126,126,80604.66667,2,4,64,64,8.270819721,8.270819721,32,0,1,-1,-1,32,0
5133,12,6,6.0,0,0,5133.0,5133,5133,40,0,389.63569060000003,0.0,6,0,0,253,-1,20,0
162,86,43,43.0,71,71,54.0,4,4,64,64,12345.67901,12345.67901,43,0,1,-1,-1,32,0
23929,80,80,80.0,208,208,23929.0,23929,0,32,20,41.79029629,41.79029629,80,0,1,-1,-1,32,0
259,3737,1460,1245.666667,6,6,86.33333333,14,48,60,20,11583.01158,3861.003861,6,0,0,255,0,20,0
5245533,374,187,41.55555556,2636,2,374680.9286,2,3,192,124,1.715745569,1.143830379,0,0,0,8192,30016,20,0
23694,60,30,30.0,132,132,7898.0,3,3,40,64,84.40955516,84.40955516,30,0,1,-1,-1,20,0
46758,56,28,28.0,222,222,15586.0,3,3,40,40,42.77342915,42.77342915,28,0,1,-1,-1,20,0
1205803,138,41,34.5,156,81,172257.5714,3,3,104,104,3.317291465,3.317291465,28,0,1,-1,-1,20,0
30,6,6,6.0,6,6,30.0,30,0,20,20,33333.33333,33333.33333,6,1,1,335,258,20,0
41283,12,6,6.0,0,0,41283.0,41283,41283,40,0,48.44609161,0.0,6,0,0,253,-1,20,0
2,37,31,18.5,0,0,2.0,2,2,40,0,1000000.0,0.0,6,0,0,62,-1,20,0
4,37,31,18.5,0,0,4.0,4,4,40,0,500000.0,0.0,6,0,0,30016,-1,20,0
56,6,6,6.0,6,6,56.0,56,0,20,20,17857.14286,17857.14286,6,1,1,29200,64240,20,0
4,18,6,6.0,0,0,2.0,1,1,60,0,750000.0,0.0,6,0,0,0,-1,20,0
126947,557,196,61.88888889,1460,0,8463.133333,1,3,192,152,70.89572814,55.14112189,0,0,0,8192,60,20,0
167,108,54,54.0,70,70,55.66666667,3,3,40,40,11976.0479,11976.0479,54,0,1,-1,-1,20,0
117011541,0,0,0.0,0,0,661082.1525,0,0,0,0,1.5212174669999998,0.0,0,0,0,-1,-1,0,0
53,0,0,0.0,0,0,53.0,53,0,32,32,18867.92453,18867.92453,0,1,1,114,338,32,0
164916,68,34,34.0,103,103,54972.0,2,2,64,64,12.12738606,12.12738606,34,0,1,-1,-1,32,0
159,43,31,14.33333333,0,0,79.5,49,49,60,0,18867.92453,0.0,6,0,0,253,-1,20,0
45366,62,31,31.0,106,106,15122.0,3,12,64,40,44.08587929,44.08587929,31,0,1,-1,-1,32,0
151,96,48,48.0,48,48,50.33333333,3,3,64,64,13245.03311,13245.03311,48,0,1,-1,-1,32,0
82930,86,43,43.0,110,110,27643.33333,0,0,40,40,24.11672495,24.11672495,43,0,1,-1,-1,20,0
337099,588,198,58.8,2091,0,22473.266669999997,3,3,212,132,29.664875899999995,17.79892554,0,0,0,8192,119,20,0
117924554,971,335,69.35714286,1410,0,4066363.9310000003,37,49,316,332,0.118719974,0.13567997,0,0,1,8192,123,20,0
47,6,6,6.0,6,6,47.0,47,0,20,20,21276.59574,21276.59574,6,1,1,31,251,20,0
115824780,621,537,38.8125,692,0,3993957.9310000003,116,41824,332,424,0.138139697,0.120872235,0,0,0,8192,60,20,0
49389,180,45,45.0,101,101,9877.8,0,0,104,40,80.98969406,40.49484703,45,0,0,-1,-1,20,0
30844,212,53,53.0,119,119,6168.8,1,1,80,64,129.6848658,64.84243289,53,0,0,-1,-1,20,0
217,168,84,84.0,212,212,72.33333333,3,3,64,64,9216.589862,9216.589862,84,0,1,-1,-1,32,0
5481884,12,6,4.0,0,0,1827294.667,55,23446,72,28,0.547257111,0.182419037,0,0,0,8192,4380,20,0
118999782,6624,3803,368.0,990,0,3499993.588,4,15425,372,484,0.15126078099999998,0.142857405,0,0,0,8192,1369,20,0
31045,55,55,55.0,121,121,31045.0,31045,0,20,20,32.21130617,32.21130617,55,0,1,-1,-1,20,0
31464,176,44,44.0,110,110,6292.8,3,3,80,40,127.12941770000002,63.56470887,44,0,0,-1,-1,20,0
6200573,4591,767,510.1111111000001,1331,0,364739.5882,46,113,192,192,1.4514787580000001,1.4514787580000001,0,0,1,8192,30,20,0
447385,12,6,6.0,0,0,447385.0,447385,447385,40,0,4.470422567,0.0,6,0,0,64240,-1,20,0
224,68,34,34.0,91,91,74.66666667,3,3,40,40,8928.571429000001,8928.571429000001,34,0,1,-1,-1,20,0
17515,12,6,6.0,0,0,17515.0,17515,17515,40,0,114.187839,0.0,6,0,0,256,-1,20,0
164676,442,436,147.33333330000005,860,0,27446.0,4,23541,72,92,18.21759091,24.29012121,0,0,1,8192,31,20,0
33997,12,6,6.0,0,0,33997.0,33997,33997,40,0,58.82872018,0.0,6,0,0,253,-1,20,0
1,12,6,6.0,0,0,1.0,1,1,40,0,2000000.0,0.0,6,0,0,5001,-1,20,0
61268,100,100,100.0,128,128,61268.0,61268,0,32,32,16.32173402,16.32173402,100,0,1,-1,-1,32,0
81919,178,89,89.0,105,105,27306.33333,3,4,40,64,24.41436053,24.41436053,89,0,1,-1,-1,20,0
48816,88,44,44.0,99,99,16272.0,3,3,40,40,40.97017371,40.97017371,44,0,1,-1,-1,20,0
3,37,31,18.5,0,0,3.0,3,3,40,0,666666.6667,0.0,6,0,0,946,-1,20,0
30592,47,47,47.0,108,108,30592.0,30592,0,32,20,32.68828452,32.68828452,47,0,1,-1,-1,32,0
6156057,12,6,3.0,0,0,1231211.4,51,160764,104,64,0.649766563,0.324883282,0,0,0,8192,5840,20,0
23621,47,47,47.0,175,175,23621.0,23621,0,20,20,42.33521019,42.33521019,47,0,1,-1,-1,20,0
230,76,38,38.0,150,150,76.66666667,3,3,40,40,8695.652173999999,8695.652173999999,38,0,1,-1,-1,20,0
294,56,28,28.0,284,284,98.0,3,3,40,40,6802.7210879999975,6802.7210879999975,28,0,1,-1,-1,20,0
251,56,28,28.0,284,284,83.66666667,3,3,40,40,7968.127490000003,7968.127490000003,28,0,1,-1,-1,20,0
145,12,6,6.0,0,0,145.0,145,145,40,0,13793.10345,0.0,6,0,0,253,-1,20,0
5771366,387,200,43.0,1460,0,412240.4286,3,3,192,132,1.5594228469999998,1.039615231,0,0,0,8192,110,20,0
64166104,187,46,26.71428571,46,46,8020763.0,3,3,140,40,0.109091866,0.031169104,6,0,0,257,368,20,0
35108862,21318,1173,100.08450699999999,4380,0,67129.75526,0,0,4936,6232,6.06684432,8.858162364,0,0,1,65535,363,20,0
70978,57,57,57.0,115,115,70978.0,70978,0,20,20,14.08887261,14.08887261,57,0,1,-1,-1,20,0
6001855,321,227,53.5,145,0,666872.7778,3,3,132,92,0.999690929,0.666460619,0,0,0,8192,110,20,0
5762,47,47,47.0,63,63,5762.0,5762,0,32,32,173.5508504,173.5508504,47,0,1,-1,-1,32,0
62744,2488,194,50.7755102,440,0,804.4102564,1,1,1592,976,780.9511666,478.13336730000003,0,0,0,65535,269,32,0
4,12,6,6.0,0,0,4.0,4,4,40,0,500000.0,0.0,6,0,0,252,-1,20,0
95919378,66,6,6.0,0,0,4795968.9,23453,5632127,220,320,0.11467964300000001,0.104254221,0,0,0,253,304,20,0
188,94,47,47.0,103,103,62.66666667,3,3,40,40,10638.29787,10638.29787,47,0,1,-1,-1,20,0
5588348,332,232,47.42857143,145,0,558834.8,3,3,152,92,1.2526063159999998,0.715775038,0,0,0,8192,110,20,0
89602,12,6,6.0,0,0,89602.0,89602,89602,40,0,22.32093034,0.0,6,0,0,255,-1,20,0
62953326,864,550,54.0,1448,0,2170804.345,8,219,520,456,0.254156548,0.22238697899999998,0,0,0,29200,114,32,0
4,12,6,6.0,0,0,4.0,4,4,40,0,500000.0,0.0,6,0,0,368,-1,20,0
116068552,434,434,25.52941176,1448,0,3744146.8389999997,15,223,552,488,0.146465168,0.129233972,0,0,0,29200,939,32,0
78979,70,35,35.0,135,135,26326.33333,1,1,40,40,25.32318718,25.32318718,35,0,1,-1,-1,20,0
3,12,6,6.0,0,0,3.0,3,3,40,0,666666.6667,0.0,6,0,0,0,-1,20,0
273,60,30,30.0,308,308,91.0,3,3,40,40,7326.007326000001,7326.007326000001,30,0,1,-1,-1,20,0
76,6,6,6.0,6,6,76.0,76,0,20,20,13157.89474,13157.89474,6,1,1,980,256,20,0
26418,48,48,48.0,48,48,26418.0,26418,0,20,20,37.85297903,37.85297903,48,0,1,-1,-1,20,0
4,0,0,0.0,0,0,4.0,4,4,64,0,500000.0,0.0,0,0,0,183,-1,32,0
47809,57,57,57.0,142,142,47809.0,47809,0,32,20,20.91656383,20.91656383,57,0,1,-1,-1,32,0
55335369,1476,1013,105.42857140000001,1460,0,1908116.1719999998,21,222,292,392,0.25300274,0.289145989,0,0,1,8192,1021,20,0
48065,54,54,54.0,116,116,48065.0,48065,0,20,20,20.80515968,20.80515968,54,0,1,-1,-1,20,0
195749,376,201,53.71428571,1460,0,17795.36364,48,417,152,112,35.76008051,25.54291465,0,0,0,8192,60,20,0
82135,49,49,49.0,171,171,82135.0,82135,0,20,20,12.17507762,12.17507762,49,0,1,-1,-1,20,0
