avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct
4.06,4.9,4.8,1.02,King's Landing,2014-05-24,iPhone,2014-01-30,9.5,5,False,90.5
0.72,5.0,5.0,1.0,Astapor,2014-04-26,iPhone,2014-01-19,0.0,0,True,100.0
3.2,4.0,4.0,1.0,King's Landing,2014-06-22,iPhone,2014-01-26,0.0,1,True,0.0
4.61,5.0,5.0,1.02,King's Landing,2014-06-30,iPhone,2014-01-26,7.5,4,True,45.0
7.47,5.0,3.0,1.0,Winterfell,2014-06-30,iPhone,2014-01-30,0.0,0,False,100.0
4.1,4.7,4.3,1.3,Astapor,2014-06-19,iPhone,2014-01-24,21.1,3,False,57.9
6.39,5.0,4.0,1.0,Astapor,2014-06-29,iPhone,2014-01-27,0.0,4,True,0.0
3.37,4.9,5.0,1.0,Astapor,2014-05-04,Android,2014-01-12,0.0,4,False,14.3
4.0,5.0,4.6,1.0,Astapor,2014-06-07,iPhone,2014-01-24,0.0,0,True,83.3
5.69,5.0,3.0,1.0,Astapor,2014-01-25,Android,2014-01-25,0.0,1,False,0.0
5.66,5.0,,1.0,Winterfell,2014-05-30,Android,2014-01-26,0.0,0,False,100.0
5.17,4.7,3.0,1.0,Winterfell,2014-05-30,iPhone,2014-01-20,0.0,2,False,100.0
31.88,5.0,4.5,1.0,Winterfell,2014-01-04,iPhone,2014-01-02,0.0,2,True,100.0
8.83,5.0,5.0,1.0,Winterfell,2014-06-21,Android,2014-01-30,0.0,2,False,0.0
5.6,5.0,5.0,1.22,King's Landing,2014-06-29,iPhone,2014-01-18,30.2,6,True,46.5
3.7,4.0,5.0,1.0,Astapor,2014-03-09,Android,2014-01-27,0.0,0,False,0.0
9.24,4.8,4.3,1.38,Winterfell,2014-01-08,iPhone,2014-01-06,25.0,4,False,100.0
2.36,5.0,5.0,1.0,Winterfell,2014-01-02,iPhone,2014-01-01,0.0,1,False,100.0
3.88,5.0,5.0,1.0,Winterfell,2014-05-23,Android,2014-01-07,0.0,2,False,75.0
24.28,5.0,,1.0,King's Landing,2014-03-30,iPhone,2014-01-02,0.0,0,False,0.0
7.37,5.0,4.7,1.0,Winterfell,2014-06-05,iPhone,2014-01-24,0.0,1,False,33.3
4.51,5.0,5.0,1.0,Astapor,2014-01-23,iPhone,2014-01-23,0.0,1,False,100.0
6.6,5.0,,1.0,Winterfell,2014-02-14,Android,2014-01-20,0.0,2,False,50.0
1.18,5.0,5.0,1.1,King's Landing,2014-04-05,iPhone,2014-01-04,20.0,0,False,100.0
1.56,5.0,5.0,1.0,Winterfell,2014-02-03,Android,2014-01-16,0.0,1,False,100.0
2.27,4.9,4.4,1.18,Winterfell,2014-06-19,iPhone,2014-01-03,35.3,2,True,47.1
2.92,4.9,4.0,1.03,Winterfell,2014-05-22,iPhone,2014-01-24,12.5,2,True,62.5
2.5,5.0,5.0,2.5,Astapor,2014-01-11,iPhone,2014-01-11,100.0,1,False,0.0
9.15,5.0,5.0,1.0,Winterfell,2014-04-06,iPhone,2014-01-30,0.0,1,False,50.0
5.12,5.0,5.0,1.0,Winterfell,2014-01-25,Android,2014-01-25,0.0,1,False,0.0
6.35,4.8,4.9,1.0,Winterfell,2014-06-28,iPhone,2014-01-04,0.0,15,False,88.5
5.62,5.0,4.1,1.0,Winterfell,2014-06-21,iPhone,2014-01-02,0.0,3,True,81.3
4.86,5.0,5.0,3.0,Winterfell,2014-01-19,iPhone,2014-01-18,100.0,1,False,0.0
3.79,4.7,4.9,1.0,Astapor,2014-05-31,iPhone,2014-01-24,0.0,2,True,61.1
5.48,4.4,5.0,1.0,Winterfell,2014-05-31,iPhone,2014-01-23,0.0,2,True,57.1
4.66,4.5,4.2,1.27,Winterfell,2014-04-12,iPhone,2014-01-11,10.0,3,True,20.0
3.06,4.7,4.9,1.21,Winterfell,2014-06-22,iPhone,2014-01-18,21.4,3,False,35.7
6.89,5.0,5.0,1.0,Winterfell,2014-01-04,Android,2014-01-03,0.0,1,False,100.0
1.34,2.0,,1.0,Astapor,2014-04-23,iPhone,2014-01-28,0.0,0,False,100.0
3.94,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-14,0.0,4,False,75.0
2.89,5.0,4.7,1.0,Winterfell,2014-06-27,iPhone,2014-01-04,0.0,0,False,83.3
2.9,4.6,4.4,1.43,Winterfell,2014-06-28,iPhone,2014-01-31,28.2,9,True,48.7
14.5,5.0,,1.0,King's Landing,2014-01-21,iPhone,2014-01-20,0.0,1,False,100.0
5.96,4.9,5.0,1.12,Winterfell,2014-06-25,Android,2014-01-24,21.1,2,False,89.5
4.55,4.7,5.0,1.0,Astapor,2014-05-29,iPhone,2014-01-11,0.0,1,False,57.1
1.7,5.0,5.0,1.0,King's Landing,2014-06-27,Android,2014-01-08,0.0,2,True,100.0
1.75,5.0,5.0,1.0,King's Landing,2014-06-30,Android,2014-01-19,0.0,0,False,0.0
10.52,5.0,,1.0,King's Landing,2014-05-13,iPhone,2014-01-10,0.0,0,False,100.0
16.86,5.0,5.0,1.0,Winterfell,2014-01-18,iPhone,2014-01-17,0.0,1,False,0.0
3.17,5.0,4.7,1.0,Winterfell,2014-06-14,iPhone,2014-01-14,0.0,2,True,71.4
2.73,5.0,5.0,1.25,Winterfell,2014-02-01,iPhone,2014-01-31,100.0,1,False,0.0
2.99,5.0,4.0,2.42,Winterfell,2014-06-29,iPhone,2014-01-25,66.7,0,False,0.0
3.59,4.0,,1.0,Winterfell,2014-02-01,iPhone,2014-01-31,0.0,1,False,100.0
9.27,5.0,5.0,1.0,Astapor,2014-02-17,Android,2014-01-17,0.0,1,False,50.0
4.01,4.7,5.0,1.13,Astapor,2014-06-28,iPhone,2014-01-05,20.0,2,True,50.0
2.04,5.0,4.5,1.0,Winterfell,2014-04-04,iPhone,2014-01-25,0.0,1,False,50.0
3.2,4.8,5.0,1.0,Astapor,2014-06-28,iPhone,2014-01-11,0.0,2,True,53.8
2.23,5.0,5.0,1.0,Winterfell,2014-02-04,iPhone,2014-01-09,0.0,3,False,33.3
4.28,4.0,,1.0,Winterfell,2014-02-01,Android,2014-01-31,0.0,1,False,100.0
0.59,5.0,5.0,1.13,King's Landing,2014-05-23,iPhone,2014-01-09,50.0,1,False,100.0
2.34,4.0,,1.5,Astapor,2014-03-01,Android,2014-01-10,100.0,0,False,100.0
2.49,4.6,4.5,1.1,King's Landing,2014-06-24,iPhone,2014-01-05,20.0,2,False,80.0
1.81,5.0,5.0,1.0,Winterfell,2014-03-15,iPhone,2014-01-19,0.0,4,True,40.0
4.2,5.0,5.0,3.75,Winterfell,2014-06-29,iPhone,2014-01-01,100.0,0,False,0.0
6.99,4.7,3.0,1.0,Astapor,2014-03-27,iPhone,2014-01-05,0.0,0,False,100.0
1.75,5.0,4.4,1.0,Astapor,2014-04-27,iPhone,2014-01-25,0.0,0,False,0.0
3.76,5.0,5.0,1.0,Astapor,2014-01-30,iPhone,2014-01-29,0.0,1,False,100.0
14.92,5.0,5.0,1.0,Astapor,2014-05-27,iPhone,2014-01-07,0.0,0,False,100.0
4.78,5.0,4.9,1.25,Winterfell,2014-01-21,iPhone,2014-01-17,33.3,12,True,50.0
4.4,5.0,5.0,1.1,Astapor,2014-06-01,iPhone,2014-01-25,20.0,1,True,20.0
4.67,4.9,4.8,1.03,Winterfell,2014-06-30,iPhone,2014-01-23,6.0,7,False,76.1
5.88,5.0,5.0,1.0,Winterfell,2014-04-05,Android,2014-01-17,0.0,3,True,66.7
7.04,4.6,3.0,1.02,Winterfell,2014-05-04,iPhone,2014-01-25,1.4,28,True,40.3
1.81,5.0,,1.0,Astapor,2014-01-01,iPhone,2014-01-01,0.0,1,False,100.0
4.93,5.0,5.0,1.0,Astapor,2014-02-16,iPhone,2014-01-23,0.0,1,False,0.0
4.82,5.0,5.0,1.0,King's Landing,2014-06-24,iPhone,2014-01-11,0.0,0,False,33.3
14.62,5.0,,1.0,Winterfell,2014-04-29,iPhone,2014-01-27,0.0,0,False,100.0
7.03,5.0,5.0,1.0,Winterfell,2014-01-28,iPhone,2014-01-27,0.0,1,False,100.0
3.39,5.0,4.0,1.0,Astapor,2014-01-12,Android,2014-01-11,0.0,1,True,0.0
1.15,4.5,4.3,1.0,Winterfell,2014-05-07,iPhone,2014-01-25,0.0,2,False,75.0
1.77,4.3,4.4,1.0,King's Landing,2014-02-08,iPhone,2014-01-29,0.0,6,False,66.7
5.22,5.0,5.0,1.0,Astapor,2014-01-18,iPhone,2014-01-18,0.0,1,False,0.0
13.76,5.0,,1.0,Winterfell,2014-06-29,iPhone,2014-01-09,0.0,0,False,0.0
2.0,4.5,4.3,1.02,Astapor,2014-06-28,iPhone,2014-01-02,9.1,2,False,27.3
12.28,5.0,,1.0,Astapor,2014-05-23,iPhone,2014-01-23,0.0,0,False,100.0
2.05,5.0,,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,1,True,100.0
16.78,4.8,4.7,1.0,Winterfell,2014-06-27,Android,2014-01-25,0.0,1,False,75.0
3.0,4.7,5.0,1.0,Winterfell,2014-05-04,iPhone,2014-01-23,0.0,0,False,33.3
1.55,5.0,4.5,1.08,Winterfell,2014-02-22,iPhone,2014-01-25,33.3,3,False,33.3
2.52,5.0,5.0,1.06,King's Landing,2014-06-30,iPhone,2014-01-05,25.0,1,False,66.7
5.68,5.0,5.0,1.04,Astapor,2014-05-23,iPhone,2014-01-06,7.1,3,False,100.0
14.09,5.0,,1.0,Winterfell,2014-01-21,Android,2014-01-21,0.0,1,True,100.0
20.62,5.0,5.0,1.0,Astapor,2014-01-13,Android,2014-01-12,0.0,2,False,100.0
4.86,5.0,5.0,1.0,Astapor,2014-04-06,Android,2014-01-25,0.0,0,False,50.0
2.74,5.0,4.7,1.0,Winterfell,2014-02-23,iPhone,2014-01-05,0.0,1,False,0.0
0.96,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-18,0.0,1,True,0.0
1.21,4.0,5.0,1.0,King's Landing,2014-03-22,iPhone,2014-01-01,0.0,1,True,25.0
7.23,5.0,,1.5,King's Landing,2014-06-29,iPhone,2014-01-15,50.0,1,False,50.0
6.23,4.6,5.0,1.07,Astapor,2014-06-23,iPhone,2014-01-27,8.3,6,True,83.3
4.03,5.0,3.9,1.16,King's Landing,2014-06-14,iPhone,2014-01-19,26.1,3,True,26.1
5.48,5.0,5.0,1.0,Winterfell,2014-01-07,iPhone,2014-01-07,0.0,1,False,100.0
1.81,5.0,5.0,1.0,Astapor,2014-06-13,iPhone,2014-01-11,0.0,0,True,100.0
23.26,5.0,3.5,1.0,Astapor,2014-06-26,Android,2014-01-09,0.0,0,True,66.7
5.65,5.0,,1.0,Astapor,2014-01-18,Android,2014-01-17,0.0,1,False,0.0
2.39,5.0,,3.0,Astapor,2014-01-26,iPhone,2014-01-25,100.0,1,False,0.0
3.06,4.9,4.3,1.18,Astapor,2014-05-20,iPhone,2014-01-10,28.6,4,False,85.7
20.39,5.0,5.0,1.0,Winterfell,2014-02-12,iPhone,2014-01-10,0.0,0,False,100.0
7.0,5.0,4.8,1.0,Winterfell,2014-06-16,iPhone,2014-01-30,0.0,0,False,37.5
2.57,4.5,5.0,1.07,King's Landing,2014-06-28,iPhone,2014-01-18,16.3,4,True,85.7
1.31,5.0,5.0,1.0,Winterfell,2014-01-05,iPhone,2014-01-04,0.0,2,True,0.0
4.89,5.0,,1.5,Winterfell,2014-04-10,,2014-01-26,50.0,0,False,50.0
5.12,5.0,5.0,1.0,Astapor,2014-03-11,iPhone,2014-01-22,0.0,3,False,75.0
8.65,5.0,5.0,1.0,King's Landing,2014-06-11,Android,2014-01-19,0.0,1,False,100.0
5.41,5.0,5.0,1.92,Winterfell,2014-06-04,iPhone,2014-01-09,33.3,0,False,100.0
3.63,4.5,5.0,1.0,Winterfell,2014-06-03,iPhone,2014-01-27,0.0,0,False,75.0
3.03,4.8,4.9,1.06,King's Landing,2014-06-13,iPhone,2014-01-11,12.5,2,False,75.0
3.02,4.7,5.0,1.0,King's Landing,2014-06-29,iPhone,2014-01-17,0.0,5,False,30.8
1.41,5.0,5.0,1.0,Astapor,2014-02-22,Android,2014-01-18,0.0,1,False,50.0
4.79,5.0,5.0,1.04,Winterfell,2014-05-31,iPhone,2014-01-18,16.7,1,False,66.7
18.55,5.0,,1.0,Winterfell,2014-01-29,Android,2014-01-27,0.0,1,False,100.0
5.94,4.8,4.0,1.0,Winterfell,2014-06-21,iPhone,2014-01-04,0.0,1,False,25.0
25.18,5.0,,1.0,Astapor,2014-03-30,iPhone,2014-01-24,0.0,0,False,50.0
14.55,5.0,,1.0,Astapor,2014-01-19,Android,2014-01-19,0.0,1,True,0.0
2.54,4.5,5.0,1.0,Astapor,2014-06-08,iPhone,2014-01-25,0.0,0,False,33.3
3.16,5.0,5.0,1.0,King's Landing,2014-02-26,iPhone,2014-01-28,0.0,5,True,80.0
3.14,5.0,5.0,1.0,Winterfell,2014-02-19,iPhone,2014-01-07,0.0,0,False,100.0
1.57,5.0,4.5,1.0,King's Landing,2014-06-21,iPhone,2014-01-24,0.0,1,True,83.3
1.38,5.0,5.0,1.0,Astapor,2014-01-29,iPhone,2014-01-24,0.0,2,True,100.0
4.72,5.0,4.7,1.0,King's Landing,2014-06-19,iPhone,2014-01-06,0.0,1,False,100.0
15.61,5.0,,1.0,Winterfell,2014-02-12,Android,2014-01-25,0.0,2,True,100.0
6.43,5.0,4.5,1.0,Astapor,2014-04-05,iPhone,2014-01-29,0.0,4,False,80.0
1.08,5.0,5.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,1,True,100.0
2.11,4.0,5.0,1.0,King's Landing,2014-01-05,Android,2014-01-03,0.0,3,False,33.3
4.36,4.9,4.9,1.0,Astapor,2014-05-22,iPhone,2014-01-15,0.0,2,False,84.6
8.27,5.0,4.0,1.06,Astapor,2014-03-06,Android,2014-01-12,11.1,2,False,100.0
8.1,5.0,,1.0,Winterfell,2014-01-26,Android,2014-01-25,0.0,1,False,0.0
16.8,5.0,,1.0,Winterfell,2014-03-27,Android,2014-01-15,0.0,0,True,100.0
3.49,4.8,4.0,1.0,Winterfell,2014-06-22,iPhone,2014-01-27,0.0,3,False,50.0
1.27,4.8,4.2,1.06,Winterfell,2014-06-10,Android,2014-01-21,3.2,7,False,100.0
3.06,4.7,4.4,1.0,Winterfell,2014-06-29,Android,2014-01-30,0.0,9,True,65.2
2.08,2.0,,1.0,Winterfell,2014-02-27,Android,2014-01-22,0.0,0,False,100.0
1.99,3.5,5.0,1.25,Astapor,2014-01-26,iPhone,2014-01-09,50.0,2,False,0.0
3.16,5.0,3.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0
6.88,5.0,4.8,1.0,Winterfell,2014-04-27,iPhone,2014-01-18,0.0,2,False,20.0
4.35,5.0,4.8,1.0,Winterfell,2014-06-07,iPhone,2014-01-19,0.0,0,True,87.5
17.01,5.0,5.0,1.0,King's Landing,2014-04-02,Android,2014-01-12,0.0,1,False,50.0
1.97,4.9,3.7,1.03,Winterfell,2014-06-29,iPhone,2014-01-23,4.9,16,False,68.9
4.66,4.2,5.0,1.0,Astapor,2014-05-17,iPhone,2014-01-11,0.0,7,False,75.0
3.97,4.9,4.8,1.0,Winterfell,2014-06-28,Android,2014-01-26,0.0,10,False,80.4
12.92,4.4,5.0,1.0,Winterfell,2014-05-18,Android,2014-01-20,0.0,2,True,33.3
2.19,5.0,4.8,1.0,Winterfell,2014-04-19,Android,2014-01-15,0.0,3,False,100.0
5.86,5.0,4.0,2.5,Astapor,2014-01-12,iPhone,2014-01-11,100.0,2,False,0.0
1.44,5.0,5.0,1.0,Astapor,2014-01-25,iPhone,2014-01-24,0.0,1,False,100.0
3.3,4.3,3.7,1.31,Astapor,2014-03-23,iPhone,2014-01-25,25.0,2,False,0.0
2.03,5.0,4.8,1.0,Astapor,2014-05-07,iPhone,2014-01-26,0.0,3,False,60.0
2.19,4.8,5.0,1.11,King's Landing,2014-06-29,iPhone,2014-01-28,11.1,0,False,11.1
8.29,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-25,0.0,2,True,0.0
1.84,5.0,5.0,1.0,King's Landing,2014-01-18,Android,2014-01-14,0.0,2,True,100.0
4.87,4.8,5.0,1.0,Winterfell,2014-06-23,iPhone,2014-01-04,0.0,0,False,33.3
3.62,4.9,3.8,1.21,Astapor,2014-06-01,iPhone,2014-01-27,14.3,2,True,47.6
0.77,4.0,5.0,1.0,King's Landing,2014-06-22,iPhone,2014-01-31,0.0,0,True,0.0
17.68,4.5,,1.0,Winterfell,2014-05-11,iPhone,2014-01-09,0.0,0,True,50.0
4.45,5.0,5.0,1.0,Winterfell,2014-01-24,,2014-01-24,0.0,1,True,100.0
2.71,5.0,5.0,1.0,Winterfell,2014-03-15,Android,2014-01-10,0.0,1,True,50.0
2.6,5.0,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,2,True,100.0
5.82,5.0,,1.0,Astapor,2014-02-23,iPhone,2014-01-04,0.0,0,True,0.0
2.96,5.0,5.0,1.0,Astapor,2014-01-30,iPhone,2014-01-27,0.0,2,False,100.0
2.12,5.0,,1.0,Astapor,2014-05-24,Android,2014-01-24,0.0,0,True,0.0
2.87,5.0,4.7,1.14,King's Landing,2014-06-28,iPhone,2014-01-31,14.8,11,True,74.1
4.8,4.7,5.0,1.0,Winterfell,2014-06-21,iPhone,2014-01-17,0.0,2,False,66.7
5.52,4.7,4.7,1.04,Astapor,2014-05-29,Android,2014-01-24,16.7,0,False,83.3
8.34,5.0,,1.0,Astapor,2014-01-05,Android,2014-01-05,0.0,1,True,0.0
17.34,5.0,5.0,1.0,Astapor,2014-03-20,iPhone,2014-01-10,0.0,1,False,100.0
4.24,5.0,5.0,1.5,Astapor,2014-05-17,Android,2014-01-03,50.0,0,True,50.0
1.76,4.8,5.0,1.1,Winterfell,2014-02-02,Android,2014-01-29,20.0,5,False,60.0
3.25,5.0,5.0,1.0,Astapor,2014-05-24,iPhone,2014-01-19,0.0,0,False,0.0
6.46,4.5,,1.0,Winterfell,2014-04-22,iPhone,2014-01-14,0.0,0,False,100.0
4.89,5.0,5.0,1.0,Winterfell,2014-01-07,iPhone,2014-01-05,0.0,1,False,100.0
15.08,5.0,5.0,1.0,Astapor,2014-01-29,Android,2014-01-16,0.0,1,False,100.0
5.93,4.3,4.5,1.13,Winterfell,2014-01-20,iPhone,2014-01-04,50.0,4,False,50.0
8.86,5.0,,1.0,Astapor,2014-03-14,iPhone,2014-01-07,0.0,0,False,100.0
7.82,4.0,5.0,1.0,Astapor,2014-05-04,Android,2014-01-18,0.0,1,False,0.0
4.97,5.0,4.2,1.2,King's Landing,2014-06-23,iPhone,2014-01-19,27.3,0,False,45.5
3.25,5.0,5.0,1.0,Astapor,2014-01-24,Android,2014-01-23,0.0,1,False,100.0
28.8,5.0,,1.0,Winterfell,2014-01-19,Android,2014-01-18,0.0,1,False,0.0
4.06,4.8,4.9,1.0,Astapor,2014-06-08,iPhone,2014-01-30,0.0,2,True,72.7
3.85,4.9,4.9,1.07,Winterfell,2014-06-03,Android,2014-01-24,5.3,9,False,89.5
9.35,5.0,4.9,1.0,Winterfell,2014-03-22,iPhone,2014-01-18,0.0,0,True,100.0
1.17,5.0,5.0,1.0,Winterfell,2014-03-23,iPhone,2014-01-25,0.0,0,False,0.0
2.95,5.0,5.0,1.0,Winterfell,2014-04-19,iPhone,2014-01-15,0.0,0,False,100.0
2.69,5.0,5.0,1.0,King's Landing,2014-02-09,Android,2014-01-05,0.0,0,False,0.0
13.09,4.0,4.5,1.0,Astapor,2014-02-13,iPhone,2014-01-12,0.0,1,False,50.0
0.96,5.0,4.5,1.0,Winterfell,2014-03-22,iPhone,2014-01-18,0.0,0,False,0.0
14.43,5.0,5.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-01,0.0,1,False,0.0
2.46,5.0,5.0,1.0,Winterfell,2014-06-06,iPhone,2014-01-16,0.0,0,False,100.0
8.27,5.0,5.0,1.88,Winterfell,2014-02-09,iPhone,2014-01-12,100.0,2,False,0.0
3.83,5.0,4.8,1.0,Astapor,2014-06-01,,2014-01-25,0.0,3,False,60.0
3.91,5.0,4.0,2.0,Winterfell,2014-01-26,iPhone,2014-01-25,100.0,1,False,0.0
3.88,5.0,4.8,1.1,King's Landing,2014-06-25,Android,2014-01-23,11.5,3,True,100.0
15.63,3.0,3.0,1.0,Winterfell,2014-03-03,iPhone,2014-01-18,0.0,0,False,100.0
12.41,5.0,5.0,1.0,Astapor,2014-01-21,Android,2014-01-20,0.0,1,False,100.0
4.45,5.0,2.0,1.0,Winterfell,2014-01-01,iPhone,2014-01-01,0.0,1,False,100.0
7.72,5.0,5.0,1.0,Winterfell,2014-06-05,iPhone,2014-01-22,0.0,0,False,33.3
3.22,4.6,4.4,1.0,Winterfell,2014-06-09,iPhone,2014-01-26,0.0,7,True,64.3
5.62,4.8,5.0,1.0,King's Landing,2014-06-21,iPhone,2014-01-19,0.0,0,False,100.0
1.64,4.5,4.0,1.0,Astapor,2014-01-29,Android,2014-01-27,0.0,2,False,100.0
3.79,5.0,5.0,1.0,Winterfell,2014-05-31,Android,2014-01-28,0.0,2,True,66.7
6.96,4.4,5.0,1.0,Winterfell,2014-06-26,iPhone,2014-01-17,0.0,2,False,100.0
13.93,4.8,5.0,1.0,Astapor,2014-05-18,iPhone,2014-01-09,0.0,4,False,80.0
10.99,5.0,4.4,1.07,Winterfell,2014-06-01,Android,2014-01-11,14.3,1,False,14.3
3.57,4.9,4.8,1.03,Astapor,2014-06-30,iPhone,2014-01-04,5.1,5,False,59.0
3.03,5.0,5.0,1.2,Winterfell,2014-06-01,iPhone,2014-01-23,40.0,2,False,40.0
10.3,5.0,3.5,1.21,King's Landing,2014-06-21,iPhone,2014-01-11,33.3,3,False,16.7
3.64,5.0,5.0,1.0,Astapor,2014-01-24,iPhone,2014-01-21,0.0,1,True,100.0
6.11,5.0,5.0,1.0,Astapor,2014-04-12,iPhone,2014-01-11,0.0,0,True,0.0
0.95,5.0,5.0,1.0,Astapor,2014-02-08,iPhone,2014-01-17,0.0,2,True,100.0
3.58,4.6,5.0,1.0,Winterfell,2014-06-21,Android,2014-01-17,0.0,0,True,40.0
11.76,5.0,4.5,1.0,Winterfell,2014-04-07,Android,2014-01-24,0.0,1,False,100.0
1.04,1.0,3.0,1.0,King's Landing,2014-03-06,Android,2014-01-27,0.0,0,False,100.0
1.51,5.0,4.0,1.0,Winterfell,2014-06-09,iPhone,2014-01-10,0.0,0,False,66.7
4.43,4.6,4.0,1.0,Winterfell,2014-06-19,,2014-01-06,0.0,1,True,50.0
3.06,4.9,5.0,1.03,King's Landing,2014-06-23,iPhone,2014-01-30,7.7,12,False,96.2
3.69,5.0,5.0,1.0,Winterfell,2014-04-30,iPhone,2014-01-26,0.0,1,False,100.0
2.36,5.0,5.0,1.0,Winterfell,2014-01-20,Android,2014-01-19,0.0,1,False,0.0
18.87,5.0,5.0,1.0,Astapor,2014-05-14,iPhone,2014-01-17,0.0,2,True,100.0
7.56,5.0,4.7,1.0,King's Landing,2014-04-05,iPhone,2014-01-17,0.0,3,False,57.1
4.35,5.0,5.0,1.0,Winterfell,2014-02-07,Android,2014-01-11,0.0,1,True,100.0
4.26,5.0,,1.0,Winterfell,2014-06-22,iPhone,2014-01-16,0.0,1,True,0.0
8.14,,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,1,False,100.0
6.63,5.0,,1.0,King's Landing,2014-06-29,iPhone,2014-01-07,0.0,0,True,0.0
4.31,5.0,4.9,1.0,Winterfell,2014-06-26,iPhone,2014-01-19,0.0,10,True,70.0
2.9,4.6,5.0,1.0,King's Landing,2014-06-11,Android,2014-01-21,0.0,4,False,100.0
4.02,5.0,5.0,1.0,Astapor,2014-01-26,Android,2014-01-21,0.0,2,True,0.0
26.24,4.0,,1.0,King's Landing,2014-06-27,iPhone,2014-01-05,0.0,0,True,100.0
17.46,5.0,5.0,1.0,Winterfell,2014-04-19,iPhone,2014-01-07,0.0,1,True,50.0
1.12,5.0,5.0,1.0,Winterfell,2014-06-27,iPhone,2014-01-10,0.0,0,False,100.0
28.06,5.0,,1.0,Astapor,2014-01-22,Android,2014-01-20,0.0,1,True,100.0
5.74,4.8,4.1,1.0,Winterfell,2014-06-26,iPhone,2014-01-08,0.0,1,False,82.4
15.03,5.0,,1.0,Winterfell,2014-03-18,iPhone,2014-01-22,0.0,1,False,100.0
2.39,5.0,4.8,1.0,Winterfell,2014-04-04,iPhone,2014-01-20,0.0,2,False,80.0
1.49,4.8,4.8,1.0,Astapor,2014-06-13,Android,2014-01-08,0.0,14,True,93.9
0.99,5.0,3.0,1.17,Winterfell,2014-05-25,iPhone,2014-01-23,33.3,0,False,0.0
10.36,4.0,5.0,1.0,Winterfell,2014-01-12,Android,2014-01-11,0.0,1,True,0.0
3.85,5.0,,1.0,Astapor,2014-01-22,Android,2014-01-21,0.0,1,False,100.0
4.27,5.0,3.7,1.0,Winterfell,2014-04-05,iPhone,2014-01-31,0.0,1,False,66.7
2.85,5.0,4.5,1.0,Winterfell,2014-06-09,Android,2014-01-25,0.0,1,True,25.0
4.52,5.0,5.0,1.0,Winterfell,2014-06-11,iPhone,2014-01-22,0.0,2,False,66.7
1.82,5.0,3.4,1.25,Winterfell,2014-05-21,iPhone,2014-01-30,33.3,0,False,33.3
8.59,5.0,5.0,1.0,Astapor,2014-01-19,iPhone,2014-01-18,0.0,1,True,0.0
2.79,4.7,4.5,1.0,Astapor,2014-04-26,iPhone,2014-01-14,0.0,7,False,76.0
8.46,4.8,4.7,1.04,Astapor,2014-05-19,iPhone,2014-01-26,8.3,6,True,58.3
32.16,5.0,5.0,1.0,King's Landing,2014-06-13,iPhone,2014-01-23,0.0,1,False,100.0
2.84,4.8,5.0,1.0,King's Landing,2014-04-18,iPhone,2014-01-11,0.0,2,False,50.0
3.53,4.5,3.9,1.0,Winterfell,2014-06-09,iPhone,2014-01-29,0.0,8,False,100.0
3.62,4.7,4.5,1.0,Winterfell,2014-06-29,Android,2014-01-21,0.0,2,False,48.0
4.38,5.0,5.0,1.0,Winterfell,2014-01-03,Android,2014-01-02,0.0,2,False,100.0
2.32,4.8,4.5,1.16,Astapor,2014-06-11,iPhone,2014-01-24,12.9,3,True,48.4
3.82,5.0,,1.0,Astapor,2014-01-27,Android,2014-01-26,0.0,1,False,100.0
3.35,4.7,4.8,1.01,Winterfell,2014-06-28,iPhone,2014-01-25,3.4,14,True,69.0
14.65,5.0,5.0,1.0,Winterfell,2014-06-20,iPhone,2014-01-14,0.0,0,True,100.0
3.36,5.0,4.9,1.0,King's Landing,2014-06-28,iPhone,2014-01-26,0.0,2,True,25.0
2.28,5.0,5.0,1.05,King's Landing,2014-04-17,iPhone,2014-01-23,20.0,0,False,100.0
2.55,4.6,4.1,1.13,Astapor,2014-06-28,iPhone,2014-01-14,12.2,10,True,59.2
7.95,5.0,4.0,1.0,Astapor,2014-01-16,iPhone,2014-01-15,0.0,1,True,100.0
3.96,5.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-19,0.0,1,True,0.0
8.48,5.0,,1.0,Winterfell,2014-01-25,,2014-01-24,0.0,1,True,0.0
8.12,3.5,4.0,1.0,King's Landing,2014-04-28,iPhone,2014-01-15,0.0,0,True,0.0
1.37,4.5,4.4,1.0,Winterfell,2014-06-07,iPhone,2014-01-16,0.0,13,True,83.3
2.92,4.3,5.0,1.17,Winterfell,2014-03-15,iPhone,2014-01-18,33.3,2,False,66.7
